session_name,count,bearing,geometry
EL6W028_2022_05_29__20_13_52,24,179.7,"LINESTRING (-180404.78136308293 5820049.910409137, -180406.05008540978 5820048.27923526, -180406.05008540978 5820048.27923526, -180407.3870304611 5820046.657504878, -180407.3870304611 5820046.657504878, -180408.65575418237 5820045.026331516, -180408.65575418237 5820045.026331516, -180409.92447858874 5820043.395158403, -180409.92447858874 5820043.395158403, -180411.26142579212 5820041.773428831, -180411.26142579212 5820041.773428831, -180412.53015159292 5820040.142256231, -180412.53015159292 5820040.142256231, -180413.79887807893 5820038.51108388, -180413.79887807893 5820038.51108388, -180415.1358274346 5820036.889355119, -180415.1358274346 5820036.889355119, -180416.40455531527 5820035.258183282, -180416.40455531527 5820035.258183282, -180417.67328388104 5820033.627011692, -180417.67328388104 5820033.627011692, -180419.01023538876 5820032.005283741, -180419.01023538876 5820032.005283741, -180420.27896534896 5820030.374112666, -180420.27896534896 5820030.374112666, -180421.54769599438 5820028.742941839, -180421.54769599438 5820028.742941839, -180422.81642732501 5820027.1117712585, -180422.81642732501 5820027.1117712585, -180424.08515934076 5820025.480600929, -180424.08515934076 5820025.480600929, -180425.4221144194 5820023.858874319, -180425.4221144194 5820023.858874319, -180426.6908478298 5820022.227704502, -180426.6908478298 5820022.227704502, -180427.9595819253 5820020.596534935, -180427.9595819253 5820020.596534935, -180429.29653915588 5820018.974809134, -180429.29653915588 5820018.974809134, -180430.56527464592 5820017.343640081, -180430.56527464592 5820017.343640081, -180431.81867338077 5820015.823272646, -180431.81867338077 5820015.823272646, -180433.08741022053 5820014.192104089, -180433.08741022053 5820014.192104089, -180434.287925201 5820012.5514921965, -180434.287925201 5820012.5514921965, -180435.55666338757 5820010.920324119)"
EL6W028_2022_05_29__20_13_52,73,148.9,"LINESTRING (-180435.55666338757 5820010.920324119, -180436.825402259 5820009.289156292, -180436.825402259 5820009.289156292, -180438.07880427595 5820007.768790083, -180438.07880427595 5820007.768790083, -180439.34754449758 5820006.137622752, -180439.34754449758 5820006.137622752, -180440.61628540454 5820004.50645567, -180440.61628540454 5820004.50645567, -180441.93791208288 5820002.995533883, -180441.93791208288 5820002.995533883, -180443.206654364 5820001.364367312, -180443.206654364 5820001.364367312, -180444.4753973306 5819999.7332009915, -180444.4753973306 5819999.7332009915, -180445.74414098205 5819998.10203492, -180445.74414098205 5819998.10203492, -180447.06577041792 5819996.591114202, -180447.06577041792 5819996.591114202, -180448.33451544377 5819994.959948643, -180448.33451544377 5819994.959948643, -180449.6714839848 5819993.338227107, -180449.6714839848 5819993.338227107, -180450.94023040542 5819991.707062061, -180450.94023040542 5819991.707062061, -180452.27720038942 5819990.085341072, -180452.27720038942 5819990.085341072, -180453.61417110718 5819988.463620362, -180453.61417110718 5819988.463620362, -180454.95114255813 5819986.841899934, -180454.95114255813 5819986.841899934, -180456.3563376933 5819985.229623648, -180456.3563376933 5819985.229623648, -180457.6933106354 5819983.607903799, -180457.6933106354 5819983.607903799, -180459.0302843108 5819981.986184232, -180459.0302843108 5819981.986184232, -180460.45081964484 5819980.263107502, -180460.45081964484 5819980.263107502, -180461.7877948332 5819978.641388515, -180461.7877948332 5819978.641388515, -180463.1929938274 5819977.029113755, -180463.1929938274 5819977.029113755, -180464.54530847492 5819975.296593994, -180464.54530847492 5819975.296593994, -180465.81406278675 5819973.665431892, -180465.81406278675 5819973.665431892, -180467.0981557921 5819971.9234686885, -180467.0981557921 5819971.9234686885, -180468.38224952272 5819970.181505732, -180468.38224952272 5819970.181505732, -180469.66634397884 5819968.439543027, -180469.66634397884 5819968.439543027, -180470.95043915987 5819966.697580571, -180470.95043915987 5819966.697580571, -180472.2345350663 5819964.9556183675, -180472.2345350663 5819964.9556183675, -180473.50329358992 5819963.324457761, -180473.50329358992 5819963.324457761, -180474.71916762576 5819961.573051967, -180474.71916762576 5819961.573051967, -180476.00326566258 5819959.831090497, -180476.00326566258 5819959.831090497, -180477.27202625782 5819958.199930621, -180477.27202625782 5819958.199930621, -180478.5561257248 5819956.457969651, -180478.5561257248 5819956.457969651, -180479.84022591764 5819954.71600893, -180479.84022591764 5819954.71600893, -180481.17721203528 5819953.094293971, -180481.17721203528 5819953.094293971, -180482.44597543578 5819951.463135108, -180482.44597543578 5819951.463135108, -180483.71473952138 5819949.831976495, -180483.71473952138 5819949.831976495, -180485.05172779108 5819948.210262346, -180485.05172779108 5819948.210262346, -180486.38871679443 5819946.588548479, -180486.38871679443 5819946.588548479, -180487.657482984 5819944.957390642, -180487.657482984 5819944.957390642, -180488.9944734301 5819943.33567732, -180488.9944734301 5819943.33567732, -180490.33146460948 5819941.713964282, -180490.33146460948 5819941.713964282, -180491.60023290303 5819940.082807223, -180491.60023290303 5819940.082807223, -180492.92188710696 5819938.571896067, -180492.92188710696 5819938.571896067, -180494.19065677433 5819936.940739523, -180494.19065677433 5819936.940739523, -180495.5276508181 5819935.319027573, -180495.5276508181 5819935.319027573, -180496.78108339978 5819933.798672876, -180496.78108339978 5819933.798672876, -180498.11807886395 5819932.176961473, -180498.11807886395 5819932.176961473, -180499.37151277787 5819930.656607286, -180499.37151277787 5819930.656607286, -180500.70850966324 5819929.034896429, -180500.70850966324 5819929.034896429, -180501.96194490953 5819927.514542754, -180501.96194490953 5819927.514542754, -180503.23071938544 5819925.883387995, -180503.23071938544 5819925.883387995, -180504.48415594117 5819924.363034816, -180504.48415594117 5819924.363034816, -180505.7529317669 5819922.731880554, -180505.7529317669 5819922.731880554, -180507.00636963244 5819921.211527871, -180507.00636963244 5819921.211527871, -180508.20692288387 5819919.570929599, -180508.20692288387 5819919.570929599, -180509.4074767721 5819917.930331546, -180509.4074767721 5819917.930331546, -180510.608031297 5819916.28973371, -180510.608031297 5819916.28973371, -180511.74036246166 5819914.639691542, -180511.74036246166 5819914.639691542, -180512.87269421446 5819912.989649562, -180512.87269421446 5819912.989649562, -180513.93680250994 5819911.330163196, -180513.93680250994 5819911.330163196, -180515.06913541525 5819909.680121581, -180515.06913541525 5819909.680121581, -180516.14858359797 5819907.909834227, -180516.14858359797 5819907.909834227, -180517.14446943207 5819906.240903745, -180517.14446943207 5819906.240903745, -180518.2239187142 5819904.470616703, -180518.2239187142 5819904.470616703, -180519.21980556846 5819902.801686508, -180519.21980556846 5819902.801686508, -180520.2992559505 5819901.031399781, -180520.2992559505 5819901.031399781, -180521.295143825 5819899.362469872, -180521.295143825 5819899.362469872, -180522.2381468129 5819897.573294102, -180522.2381468129 5819897.573294102, -180523.1811502676 5819895.7841184465, -180523.1811502676 5819895.7841184465, -180524.12415418914 5819893.994942908, -180524.12415418914 5819893.994942908, -180524.9989342523 5819892.196322773, -180524.9989342523 5819892.196322773, -180525.87371473014 5819890.39770273)"
EL6W028_2022_05_29__20_13_52,46,172.9,"LINESTRING (-180525.87371473014 5819890.39770273, -180526.6802712452 5819888.589638055, -180526.6802712452 5819888.589638055, -180527.41860372003 5819886.772128715, -180527.41860372003 5819886.772128715, -180528.17227544193 5819884.843818111, -180528.17227544193 5819884.843818111, -180528.9106085446 5819883.026308885, -180528.9106085446 5819883.026308885, -180529.6489419574 5819881.208799717, -180529.6489419574 5819881.208799717, -180530.40261463972 5819879.280489285, -180530.40261463972 5819879.280489285, -180531.07272414316 5819877.4535354525, -180531.07272414316 5819877.4535354525, -180531.7581728754 5819875.51578034, -180531.7581728754 5819875.51578034, -180532.37539728417 5819873.568580478, -180532.37539728417 5819873.568580478, -180532.92439728626 5819871.6119358465, -180532.92439728626 5819871.6119358465, -180533.4580584661 5819869.766092554, -180533.4580584661 5819869.766092554, -180533.93883410713 5819867.800003146, -180533.93883410713 5819867.800003146, -180534.4196098504 5819865.833913745, -180534.4196098504 5819865.833913745, -180534.83216096472 5819863.858379536, -180534.83216096472 5819863.858379536, -180535.17648736702 5819861.873400507, -180535.17648736702 5819861.873400507, -180535.45258897252 5819859.878976651, -180535.45258897252 5819859.878976651, -180535.81225430127 5819857.783196277, -180535.81225430127 5819857.783196277, -180536.02013095468 5819855.779327576, -180536.02013095468 5819855.779327576, -180536.1597826134 5819853.766014039, -180536.1597826134 5819853.766014039, -180536.29943409364 5819851.752700486, -180536.29943409364 5819851.752700486, -180536.37086046592 5819849.729942098, -180536.37086046592 5819849.729942098, -180536.44228660315 5819847.707183699, -180536.44228660315 5819847.707183699, -180536.37726253376 5819845.665535655, -180536.37726253376 5819845.665535655, -180536.31223811617 5819843.623887604, -180536.31223811617 5819843.623887604, -180536.2472133505 5819841.5822395515, -180536.2472133505 5819841.5822395515, -180536.03039920423 5819839.632503221, -180536.03039920423 5819839.632503221, -180535.89714859868 5819837.581410366, -180535.89714859868 5819837.581410366, -180535.62744733493 5819835.51142793, -180535.62744733493 5819835.51142793, -180535.34240670817 5819833.552246853, -180535.34240670817 5819833.552246853, -180535.00447924063 5819831.472819685, -180535.00447924063 5819831.472819685, -180534.65121238772 5819829.504193895, -180534.65121238772 5819829.504193895, -180534.2450585483 5819827.415322036, -180534.2450585483 5819827.415322036, -180533.8235653044 5819825.437251575, -180533.8235653044 5819825.437251575, -180533.33384617371 5819823.449736422, -180533.33384617371 5819823.449736422, -180532.77590107452 5819821.4527766025, -180532.77590107452 5819821.4527766025, -180532.21795527195 5819819.455816876, -180532.21795527195 5819819.455816876, -180531.59178339248 5819817.449412522, -180531.59178339248 5819817.449412522, -180530.9502720962 5819815.553809638, -180530.9502720962 5819815.553809638, -180530.25587329816 5819813.537960818, -180530.25587329816 5819813.537960818, -180529.4779096269 5819811.623468812, -180529.4779096269 5819811.623468812, -180528.6999451419 5819809.70897697, -180528.6999451419 5819809.70897697, -180527.92197984387 5819807.7944852915, -180527.92197984387 5819807.7944852915, -180527.06044967694 5819805.981350501, -180527.06044967694 5819805.981350501, -180526.14603164396 5819804.047969915, -180526.14603164396 5819804.047969915, -180525.28449980705 5819802.234835528, -180525.28449980705 5819802.234835528, -180524.3700799964 5819800.301455369)"
EL6W028_2022_05_29__20_13_52,65,143.8,"LINESTRING (-180524.3700799964 5819800.301455369, -180523.3720952319 5819798.469432223, -180523.3720952319 5819798.469432223, -180522.3741095612 5819796.63740933, -180522.3741095612 5819796.63740933, -180521.36078463984 5819794.916188069, -180521.36078463984 5819794.916188069, -180520.36279718776 5819793.084165691, -180520.36279718776 5819793.084165691, -180519.28124482406 5819791.353500431, -180519.28124482406 5819791.353500431, -180518.13146582397 5819789.613390969, -180518.13146582397 5819789.613390969, -180517.04991165758 5819787.882726313, -180517.04991165758 5819787.882726313, -180515.83190501726 5819786.133173025, -180515.83190501726 5819786.133173025, -180514.66678506532 5819784.503865936, -180514.66678506532 5819784.503865936, -180513.43343841133 5819782.865114753, -180513.43343841133 5819782.865114753, -180512.2000908465 5819781.226363939, -180512.2000908465 5819781.226363939, -180510.8985164935 5819779.578169111, -180510.8985164935 5819779.578169111, -180509.5816031868 5819778.04077609, -180509.5816031868 5819778.04077609, -180508.2800269638 5819776.392582079, -180508.2800269638 5819776.392582079, -180506.9631118609 5819774.855189883, -180506.9631118609 5819774.855189883, -180505.5779699193 5819773.308353796, -180505.5779699193 5819773.308353796, -180504.19282705826 5819771.761518163, -180504.19282705826 5819771.761518163, -180502.8759092769 5819770.224127247, -180502.8759092769 5819770.224127247, -180501.4754268215 5819768.788093914, -180501.4754268215 5819768.788093914, -180500.09028125997 5819767.241259626, -180500.09028125997 5819767.241259626, -180498.70513477887 5819765.694425792, -180498.70513477887 5819765.694425792, -180497.31998737867 5819764.147592414, -180497.31998737867 5819764.147592414, -180495.93483905843 5819762.600759489, -180495.93483905843 5819762.600759489, -180494.53435223526 5819761.164728446, -180494.53435223526 5819761.164728446, -180493.08097597852 5819759.608452319, -180493.08097597852 5819759.608452319, -180491.69582491834 5819758.061620779, -180491.69582491834 5819758.061620779, -180490.29533547128 5819756.62559113, -180490.29533547128 5819756.62559113, -180488.91018261015 5819755.078760506, -180488.91018261015 5819755.078760506, -180487.4568026153 5819753.522486304, -180487.4568026153 5819753.522486304, -180486.0563105445 5819752.086458051, -180486.0563105445 5819752.086458051, -180484.67115494306 5819750.539628811, -180484.67115494306 5819750.539628811, -180483.21777214936 5819748.983356062, -180483.21777214936 5819748.983356062, -180481.74905116367 5819747.537885259, -180481.74905116367 5819747.537885259, -180480.36389280215 5819745.9910574285, -180480.36389280215 5819745.9910574285, -180478.91050718992 5819744.434786154, -180478.91050718992 5819744.434786154, -180477.45712061797 5819742.878515376, -180477.45712061797 5819742.878515376, -180475.93550671556 5819741.312801239, -180475.93550671556 5819741.312801239, -180474.48211820447 5819739.75653148, -180474.48211820447 5819739.75653148, -180473.028728734 5819738.200262217, -180473.028728734 5819738.200262217, -180471.50711187255 5819736.634549663, -180471.50711187255 5819736.634549663, -180469.98549401178 5819735.068837652, -180469.98549401178 5819735.068837652, -180468.5321016222 5819733.512569926, -180468.5321016222 5819733.512569926, -180467.01048178214 5819731.946858978, -180467.01048178214 5819731.946858978, -180465.50419772998 5819730.270347094, -180465.50419772998 5819730.270347094, -180463.98257584858 5819728.70463723, -180463.98257584858 5819728.70463723, -180462.460952968 5819727.138927906, -180462.460952968 5819727.138927906, -180460.88643917558 5819725.452974013, -180460.88643917558 5819725.452974013, -180459.36481423397 5819723.887265795, -180459.36481423397 5819723.887265795, -180457.85852487106 5819722.21075663, -180457.85852487106 5819722.21075663, -180456.26867125183 5819720.635605937, -180456.26867125183 5819720.635605937, -180454.7623797434 5819718.959097872, -180454.7623797434 5819718.959097872, -180453.2407507 5819717.393391842, -180453.2407507 5819717.393391842, -180451.66623036715 5819715.707441367, -180451.66623036715 5819715.707441367, -180450.15993563063 5819714.030934938, -180450.15993563063 5819714.030934938, -180448.58541306702 5819712.344985607, -180448.58541306702 5819712.344985607, -180446.995553097 5819710.7698383685, -180446.995553097 5819710.7698383685, -180445.42102832464 5819709.083890209, -180445.42102832464 5819709.083890209, -180443.91472923337 5819707.407386001, -180443.91472923337 5819707.407386001, -180442.3402022305 5819705.721438984, -180442.3402022305 5819705.721438984, -180440.69744725083 5819704.026049232, -180440.69744725083 5819704.026049232, -180439.10758190916 5819702.450904929, -180439.10758190916 5819702.450904929, -180437.53305154934 5819700.764959691, -180437.53305154934 5819700.764959691, -180435.95852006343 5819699.079015038, -180435.95852006343 5819699.079015038, -180434.38398745155 5819697.393070969, -180434.38398745155 5819697.393070969, -180432.72589086555 5819695.808485815)"
EL6W028_2022_05_29__20_13_52,19,171.8,"LINESTRING (-180432.72589086555 5819695.808485815, -180431.15135602234 5819694.122542941, -180431.15135602234 5819694.122542941, -180429.57682005374 5819692.43660065, -180429.57682005374 5819692.43660065, -180428.00228295883 5819690.750658941, -180428.00228295883 5819690.750658941, -180426.42774473748 5819689.06471782, -180426.42774473748 5819689.06471782, -180424.83786971588 5819687.489578829, -180424.83786971588 5819687.489578829, -180423.19510220108 5819685.79419582, -180423.19510220108 5819685.79419582, -180421.62056062336 5819684.108256475, -180421.62056062336 5819684.108256475, -180420.04601791885 5819682.422317718, -180420.04601791885 5819682.422317718, -180418.47147408896 5819680.7363795405, -180418.47147408896 5819680.7363795405, -180416.82870196132 5819679.040998987, -180416.82870196132 5819679.040998987, -180415.25415585714 5819677.355062003, -180415.25415585714 5819677.355062003, -180413.66427325795 5819675.77992717, -180413.66427325795 5819675.77992717, -180412.08972494456 5819674.093991357, -180412.08972494456 5819674.093991357, -180410.44694824866 5819672.398613264, -180410.44694824866 5819672.398613264, -180408.8877328994 5819670.601877066, -180408.8877328994 5819670.601877066, -180407.31318114337 5819668.915943027, -180407.31318114337 5819668.915943027, -180405.73862826067 5819667.23000957, -180405.73862826067 5819667.23000957, -180404.16407425213 5819665.544076698, -180404.16407425213 5819665.544076698, -180402.5212917506 5819663.848701665)"
EL6W028_2022_05_29__20_13_52,110,213.4,"LINESTRING (-180402.5212917506 5819663.848701665, -180400.94673546823 5819662.162769985, -180400.94673546823 5819662.162769985, -180399.303950649 5819660.467396194, -180399.303950649 5819660.467396194, -180397.72939209267 5819658.781465707, -180397.72939209267 5819658.781465707, -180396.08660495642 5819657.086093155, -180396.08660495642 5819657.086093155, -180394.51204412605 5819655.400163858, -180394.51204412605 5819655.400163858, -180392.8692546722 5819653.704792549, -180392.8692546722 5819653.704792549, -180391.294691568 5819652.0188644435, -180391.294691568 5819652.0188644435, -180389.65189979668 5819650.323494374, -180389.65189979668 5819650.323494374, -180388.07733441866 5819648.6375674615, -180388.07733441866 5819648.6375674615, -180386.50276791432 5819646.951641134, -180386.50276791432 5819646.951641134, -180384.85997267812 5819645.256272912, -180384.85997267812 5819645.256272912, -180383.28540389996 5819643.570347776, -180383.28540389996 5819643.570347776, -180381.6426063463 5819641.874980795, -180381.6426063463 5819641.874980795, -180380.0680352943 5819640.189056851, -180380.0680352943 5819640.189056851, -180378.49346311588 5819638.503133491, -180378.49346311588 5819638.503133491, -180376.9188898115 5819636.817210715, -180376.9188898115 5819636.817210715, -180375.27608764532 5819635.12184619, -180375.27608764532 5819635.12184619, -180373.68617779238 5819633.546726243, -180373.68617779238 5819633.546726243, -180372.1116011314 5819631.860805245, -180372.1116011314 5819631.860805245, -180370.5370233443 5819630.174884832, -180370.5370233443 5819630.174884832, -180368.96244443092 5819628.488965003, -180368.96244443092 5819628.488965003, -180367.37253028993 5819626.9138474045, -180367.37253028993 5819626.9138474045, -180365.86617703107 5819625.237370935, -180365.86617703107 5819625.237370935, -180364.29159480426 5819623.551452837, -180364.29159480426 5819623.551452837, -180362.7016774778 5819621.976336979, -180362.7016774778 5819621.976336979, -180361.19532096875 5819620.299862171, -180361.19532096875 5819620.299862171, -180359.620735429 5819618.613945804, -180359.620735429 5819618.613945804, -180358.0990428856 5819617.048273757, -180358.0990428856 5819617.048273757, -180356.52445515816 5819615.362358537, -180356.52445515816 5819615.362358537, -180355.00276055397 5819613.796687596, -180355.00276055397 5819613.796687596, -180353.49639867153 5819612.120215522, -180353.49639867153 5819612.120215522, -180351.97470202646 5819610.554545664, -180351.97470202646 5819610.554545664, -180350.45300438185 5819608.988876348, -180350.45300438185 5819608.988876348, -180348.94663933443 5819607.312405894, -180348.94663933443 5819607.312405894, -180347.42493964918 5819605.746737661, -180347.42493964918 5819605.746737661, -180345.90323896438 5819604.18106997, -180345.90323896438 5819604.18106997, -180344.3815372798 5819602.615402822, -180344.3815372798 5819602.615402822, -180342.94339620217 5819600.948376366, -180342.94339620217 5819600.948376366, -180341.42169249686 5819599.382710278, -180341.42169249686 5819599.382710278, -180339.9682160077 5819597.826486529, -180339.9682160077 5819597.826486529, -180338.51473855914 5819596.270263279, -180338.51473855914 5819596.270263279, -180337.0612601511 5819594.714040524, -180337.0612601511 5819594.714040524, -180335.60778078367 5819593.157818268, -180335.60778078367 5819593.157818268, -180334.15430045663 5819591.601596512, -180334.15430045663 5819591.601596512, -180332.68548601877 5819590.156176961, -180332.68548601877 5819590.156176961, -180331.23200381245 5819588.599956201, -180331.23200381245 5819588.599956201, -180329.84674900142 5819587.053177581, -180329.84674900142 5819587.053177581, -180328.39326489624 5819585.496957794, -180328.39326489624 5819585.496957794, -180326.99267523072 5819584.060981826, -180326.99267523072 5819584.060981826, -180325.60741767904 5819582.514204593, -180325.60741767904 5819582.514204593, -180324.20682628977 5819581.078229541, -180324.20682628977 5819581.078229541, -180322.82156693772 5819579.53145322, -180322.82156693772 5819579.53145322, -180321.42097382387 5819578.095479084, -180321.42097382387 5819578.095479084, -180320.035712671 5819576.548703676, -180320.035712671 5819576.548703676, -180318.63511783315 5819575.112730457, -180318.63511783315 5819575.112730457, -180317.23452215223 5819573.676757698, -180317.23452215223 5819573.676757698, -180315.91748686403 5819572.139425089, -180315.91748686403 5819572.139425089, -180314.51688947715 5819570.703453226, -180314.51688947715 5819570.703453226, -180313.1845198305 5819569.276923212, -180313.1845198305 5819569.276923212, -180311.85214937746 5819567.850393617, -180311.85214937746 5819567.850393617, -180310.45154949883 5819566.414423089, -180310.45154949883 5819566.414423089, -180309.11917741492 5819564.98789435, -180309.11917741492 5819564.98789435, -180307.78680452495 5819563.561366029, -180307.78680452495 5819563.561366029, -180306.45443082857 5819562.134838127, -180306.45443082857 5819562.134838127, -180305.10672393104 5819560.8191124, -180305.10672393104 5819560.8191124, -180303.84257736872 5819559.402026586, -180303.84257736872 5819559.402026586, -180302.51020130876 5819557.975499921, -180302.51020130876 5819557.975499921, -180301.16249215486 5819556.659775438, -180301.16249215486 5819556.659775438, -180299.89834328264 5819555.242690802, -180299.89834328264 5819555.242690802, -180298.63419364044 5819553.825606543, -180298.63419364044 5819553.825606543, -180297.35471104644 5819552.519324436, -180297.35471104644 5819552.519324436, -180296.02233108378 5819551.092799804, -180296.02233108378 5819551.092799804, -180294.7428470382 5819549.786518481, -180294.7428470382 5819549.786518481, -180293.46336229355 5819548.48023754, -180293.46336229355 5819548.48023754, -180292.18387684855 5819547.173956983, -180292.18387684855 5819547.173956983, -180290.91972271097 5819545.756875026, -180290.91972271097 5819545.756875026, -180289.6402358322 5819544.450595233, -180289.6402358322 5819544.450595233, -180288.3607482533 5819543.144315822, -180288.3607482533 5819543.144315822, -180287.14948891045 5819541.847477793, -180287.14948891045 5819541.847477793, -180285.92289703083 5819540.661441903, -180285.92289703083 5819540.661441903, -180284.6434074212 5819539.355163605, -180284.6434074212 5819539.355163605, -180283.43214609614 5819538.058326634, -180283.43214609614 5819538.058326634, -180282.2891131054 5819536.770930931, -180282.2891131054 5819536.770930931, -180281.06251872645 5819535.584896433, -180281.06251872645 5819535.584896433, -180279.91948448494 5819534.297501369, -180279.91948448494 5819534.297501369, -180278.76111793588 5819533.1209084205, -180278.76111793588 5819533.1209084205, -180277.60275081673 5819531.9443157865, -180277.60275081673 5819531.9443157865, -180276.51261220605 5819530.777164302, -180276.51261220605 5819530.777164302, -180275.4224730552 5819529.610013098, -180275.4224730552 5819529.610013098, -180274.3852309176 5819528.56310479, -180274.3852309176 5819528.56310479, -180273.36331985355 5819527.40539492, -180273.36331985355 5819527.40539492, -180272.3789744156 5819526.478729703, -180272.3789744156 5819526.478729703, -180271.4099600783 5819525.441262894, -180271.4099600783 5819525.441262894, -180270.56207218324 5819524.533479618, -180270.56207218324 5819524.533479618, -180269.64595479192 5819523.616255776, -180269.64595479192 5819523.616255776, -180268.86629541358 5819522.717913573, -180268.86629541358 5819522.717913573, -180268.07130434958 5819521.930373336, -180268.07130434958 5819521.930373336, -180267.34454222734 5819521.152273945, -180267.34454222734 5819521.152273945, -180266.67067773186 5819520.494417192, -180266.67067773186 5819520.494417192, -180266.01214437955 5819519.725758719, -180266.01214437955 5819519.725758719, -180265.45940664504 5819519.197585342, -180265.45940664504 5819519.197585342, -180264.92200008663 5819518.558610207, -180264.92200008663 5819518.558610207, -180264.3692620973 5819518.030436971, -180264.3692620973 5819518.030436971, -180263.9529824839 5819517.5211451, -180263.9529824839 5819517.5211451, -180263.52137152012 5819517.1226551, -180263.52137152012 5819517.1226551, -180263.15798974445 5819516.733605777, -180263.15798974445 5819516.733605777, -180262.86283717188 5819516.353997117, -180262.86283717188 5819516.353997117, -180262.62058258452 5819516.094630936, -180262.62058258452 5819516.094630936, -180262.3100987007 5819515.825824148, -180262.3100987007 5819515.825824148, -180262.06784405722 5819515.566457999)"
EL6W028_2022_05_29__20_13_52,50,195.1,"LINESTRING (-180262.06784405722 5819515.566457999, -180261.8938186632 5819515.31653248, -180261.8938186632 5819515.31653248, -180261.6515639691 5819515.057166354, -180261.6515639691 5819515.057166354, -180261.46220733074 5819514.918042687, -180261.46220733074 5819514.918042687, -180261.35641116358 5819514.677557799, -180261.35641116358 5819514.677557799, -180261.16705450183 5819514.538434146, -180261.16705450183 5819514.538434146, -180261.04592711816 5819514.408751103, -180261.04592711816 5819514.408751103, -180260.92479972797 5819514.279068062, -180260.92479972797 5819514.279068062, -180260.80367233139 5819514.149385025, -180260.80367233139 5819514.149385025, -180260.68254492746 5819514.019701992, -180260.68254492746 5819514.019701992, -180260.56141751749 5819513.890018963, -180260.56141751749 5819513.890018963, -180260.44029010064 5819513.760335937, -180260.44029010064 5819513.760335937, -180260.31916267704 5819513.630652914, -180260.31916267704 5819513.630652914, -180260.14513711166 5819513.380727467, -180260.14513711166 5819513.380727467, -180260.02400966967 5819513.251044454, -180260.02400966967 5819513.251044454, -180259.781754766 5819512.991678435, -180259.781754766 5819512.991678435, -180259.592397996 5819512.85255485, -180259.592397996 5819512.85255485, -180259.3501430489 5819512.593188857, -180259.3501430489 5819512.593188857, -180259.1232192117 5819512.223021039, -180259.1232192117 5819512.223021039, -180258.81273488502 5819511.954214502, -180258.81273488502 5819511.954214502, -180258.51758164435 5819511.574606148, -180258.51758164435 5819511.574606148, -180258.13886791433 5819511.296359097, -180258.13886791433 5819511.296359097, -180257.775485244 5819510.907310235, -180257.775485244 5819510.907310235, -180257.4274336031 5819510.407459564, -180257.4274336031 5819510.407459564, -180256.99582145817 5819510.008970222, -180256.99582145817 5819510.008970222, -180256.5795403095 5819509.499679081, -180256.5795403095 5819509.499679081, -180256.14792801277 5819509.101189825, -180256.14792801277 5819509.101189825, -180255.66341732605 5819508.582458245, -180255.66341732605 5819508.582458245, -180255.17890653235 5819508.063726721, -180255.17890653235 5819508.063726721, -180254.64149726892 5819507.4247528985, -180254.64149726892 5819507.4247528985, -180254.08875685744 5819506.896580991, -180254.08875685744 5819506.896580991, -180253.55134730903 5819506.257607309, -180253.55134730903 5819506.257607309, -180252.94570820918 5819505.609193213, -180252.94570820918 5819505.609193213, -180252.34006894275 5819504.960779205, -180252.34006894275 5819504.960779205, -180251.73442950973 5819504.312365281, -180251.73442950973 5819504.312365281, -180251.12878991023 5819503.663951447, -180251.12878991023 5819503.663951447, -180250.45492070902 5819503.006097254, -180250.45492070902 5819503.006097254, -180249.7963822045 5819502.237441312, -180249.7963822045 5819502.237441312, -180249.06961402565 5819501.459345052, -180249.06961402565 5819501.459345052, -180248.34284560685 5819500.6812489135, -180248.34284560685 5819500.6812489135, -180247.5478474727 5819499.893712502, -180247.5478474727 5819499.893712502, -180246.8210785638 5819499.115616625, -180246.8210785638 5819499.115616625, -180246.02607992 5819498.328080497, -180246.02607992 5819498.328080497, -180245.17818226502 5819497.4203022905, -180245.17818226502 5819497.4203022905, -180244.3302842836 5819496.512524252, -180244.3302842836 5819496.512524252, -180243.48238597543 5819495.604746384, -180243.48238597543 5819495.604746384, -180242.5662577994 5819494.68752836, -180242.5662577994 5819494.68752836, -180241.71835882682 5819493.779750841, -180241.71835882682 5819493.779750841, -180240.73400039691 5819492.8530929005, -180240.73400039691 5819492.8530929005, -180239.83320177894 5819491.825073592, -180239.83320177894 5819491.825073592, -180238.84884258767 5819490.898416083)"
